ts,run_id,event,strategy,asset,slug,left_s,bn_px,up_ask,up_bid,up_spread,up_bid_sz,up_ask_sz,up_n_bids,up_n_asks,up_age_ms,dn_ask,dn_bid,dn_spread,dn_bid_sz,dn_ask_sz,dn_n_bids,dn_n_asks,dn_age_ms,fill_up,fill_dn,cost_up,cost_dn,dump_side,dump_px,dump_bid,dump_bid_src,dump_rec,cl_open,cl_close,cl_delta_pct,settle_dir,settle_src,clob_up_bid,clob_dn_bid,entry_fees,dump_fee,pnl,cum_pnl,cap,w,l,flags,
2026-03-08T20:45:01.020470387+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773002400,0,82.65,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.26,,,82.71,82.68,-0.0363,DOWN,CL,0,0.99,0.3088,0.1225,1.8134,19.7121,119.7121,19,5,,,
2026-03-08T20:45:01.020615135+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773002400,0,1.36,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.129,,,1.36,1.36,-0.103,DOWN,CL,0,0.99,0.3088,0.0715,0.5303,18.4291,118.4291,19,5,,,
2026-03-08T20:47:02.146785589+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773002700,178,1965.37,0.48,0.47,0.01,88,41.6,47,52,0,0.53,0.52,0.01,41.6,88,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:47:03.196537691+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773002700,177,67342.68,0.49,0.48,0.01,78.8,14,48,51,0,0.52,0.51,0.01,14,78.8,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:48:48.297411297+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773002700,72,82.67,0.48,0.47,0.01,5,19.8,47,52,0,0.53,0.52,0.01,19.8,5,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:49:31.263345155+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773002700,29,67390.51,,,,,,,,,,,,,41.3,,34,58,,,,,DN,0.33,0.41,REAL,3.167,67345.93,67388.03,0.0625,,,,,,,,,,,,,MAKER_FILL
2026-03-08T20:49:33.343359520+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773002700,27,1966.23,,,,,,,,,,,,,131,,14,80,,,,,DN,0.15,0.19,REAL,1.4124,1965.35,1966.22,0.0442,,,,,,,,,,,,,MAKER_FILL
2026-03-08T20:49:33.343540994+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773002700,27,82.7,,,,,,,,,,,,,18,,49,50,,,,,DN,0.46,0.49,REAL,4.3315,82.68,82.69,0.0084,,,,,,,,,,,,,MAKER_FILL
2026-03-08T20:50:00.686954400+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773002700,0,1964.58,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.15,,,1965.35,1964.83,-0.0261,DOWN,CL,0,0.99,0.3087,0.0828,0.5839,24.7449,124.7449,23,5,,,
2026-03-08T20:50:00.687142824+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773002700,0,67331.49,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.33,,,67345.93,67327.63,-0.0272,DOWN,CL,0,0.99,0.3088,0.1407,2.5079,26.669,126.669,23,5,,,
2026-03-08T20:50:00.687240241+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773002700,0,82.62,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.46,,,82.68,82.64,-0.056,DOWN,CL,0,0.99,0.3087,0.1614,3.7278,27.8888,127.8888,23,5,,,
2026-03-08T20:50:21.620084053+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773003000,279,1965.13,0.53,0.52,0.01,107.4,37,52,47,0,0.48,0.47,0.01,37,107.4,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:51:00.746105791+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773003000,240,1.36,0.51,0.5,0.01,19,8,49,48,0,0.5,0.49,0.01,8,19,48,49,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:51:02.551351998+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773003000,238,67350.76,0.53,0.52,0.01,327.6,63.6,52,47,0,0.48,0.47,0.01,63.6,327.6,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:51:02.811783847+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773003000,238,67350.76,0.53,0.52,0.01,379,116.6,52,47,0,0.48,0.47,0.01,116.6,379,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:51:08.780738541+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773003000,232,1.36,0.48,0.47,0.01,1,42,46,52,0,0.53,0.52,0.01,42,1,52,46,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:54:31.177013536+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773003000,29,67273.49,,,,,,,,,,,,,53.1,,16,79,,,,,UP,0.16,0.17,REAL,1.5066,67352.8,67253.34,-0.1477,,,,,,,,,,,,,MAKER_FILL
2026-03-08T20:54:33.261021125+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773003000,27,1.35,,,,,,,,,,,,,0,,0,35,,,,,UP,0.099,0.1,EST,1.0291,1.36,1.35,-0.1798,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-08T20:54:33.261168528+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773003000,27,1960.4,,,,,,,,,,,,,0,,0,92,,,,,UP,0.099,0.1,EST,0.9322,1965.43,1960.2,-0.266,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-08T20:55:00.422209904+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773003000,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.099,,,1.36,1.35,-0.1829,DOWN,CL,0,0.99,0.3087,0.058,0.0786,31.0592,131.0592,26,5,,,
2026-03-08T20:55:00.422320230+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773003000,0,67263.93,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.16,,,67352.8,67254.34,-0.1462,DOWN,CL,0,0.99,0.3087,0.0791,1.5138,32.4944,132.4944,26,5,,,
2026-03-08T20:55:00.422380471+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773003000,0,1960.38,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.099,,,1965.43,1960.16,-0.2679,DOWN,CL,0,0.99,0.3087,0.0525,0.966,31.9466,131.9466,26,5,,,
2026-03-08T20:55:11.670957913+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773003300,289,1960.32,0.48,0.47,0.01,60,21,47,52,0,0.53,0.52,0.01,21,60,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:55:11.671125465+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773003300,289,1.35,0.5,0.48,0.02,44.6,18,45,50,0,0.52,0.5,0.02,18,44.6,50,45,0,0.501,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:55:11.952060643+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773003300,289,1960.32,0.48,0.47,0.01,51.6,12.8,47,52,0,0.53,0.52,0.01,12.8,51.6,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:55:11.952219622+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773003300,289,1.35,0.5,0.48,0.02,22.8,104,47,50,0,0.52,0.5,0.02,104,22.8,50,47,0,0.501,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:55:12.705604812+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773003300,288,67263.93,0.51,0.49,0.02,47.6,40.2,49,49,0,0.51,0.49,0.02,40.2,47.6,49,49,0,0.511,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:55:13.122181346+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773003300,287,67263.93,0.5,0.49,0.01,8,65.7,49,50,0,0.51,0.5,0.01,65.7,8,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:56:31.565522312+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773003300,209,82.45,0.49,0.48,0.01,24.5,36.7,48,51,0,0.52,0.51,0.01,36.7,24.5,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:56:31.658038767+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773003300,209,82.45,0.49,0.48,0.01,24.5,19.1,48,51,0,0.52,0.51,0.01,19.1,24.5,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T20:59:31.899907214+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773003300,29,67219.61,,,,,,,,,,,,,5,,19,75,,,,,UP,0.21,0.22,REAL,2.0548,67254.27,67209.97,-0.0659,,,,,,,,,,,,,MAKER_FILL
2026-03-08T20:59:33.895566853+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773003300,27,67219.61,,,,,,,,,,,,,10.1,,19,77,,,,,UP,0.19,0.2,REAL,1.8962,67254.38,67210.32,-0.0655,,,,,,,,,,,,,MAKER_FILL
2026-03-08T20:59:33.895680555+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773003300,27,1.35,,,,,,,,,,,,,383.1,,2,23,,,,,UP,0.019,0.02,REAL,0.1896,1.35,1.35,-0.0906,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T20:59:33.895746975+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773003300,27,1958.37,,,,,,,,,,,,,0.9,,2,97,,,,,UP,0.019,0.02,REAL,0.1975,1960.14,1958.12,-0.103,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T20:59:33.895838343+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773003300,27,82.29,,,,,,,,,,,,,0,,0,99,,,,,UP,0.099,0.1,EST,1.0081,82.45,82.28,-0.2005,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-08T20:59:33.966643438+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773003300,27,1958.37,,,,,,,,,,,,,0.9,,2,97,,,,,UP,0.019,0.02,REAL,0.1975,1960.15,1958.12,-0.1032,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T20:59:33.966825091+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773003300,27,1.35,,,,,,,,,,,,,383.1,,2,23,,,,,UP,0.019,0.02,REAL,0.1896,1.35,1.35,-0.0907,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T20:59:33.966905633+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773003300,27,82.29,,,,,,,,,,,,,0,,0,99,,,,,UP,0.099,0.1,EST,1.0081,82.45,82.28,-0.2002,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-08T21:00:00.077939871+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773003300,0,1958.75,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.019,,,1960.15,1958.38,-0.09,DOWN,CL,0,0.99,0.3087,0.0121,-0.7072,-0.7072,99.2928,0,1,,,
2026-03-08T21:00:00.078099081+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773003300,0,1.35,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.019,,,1.35,1.35,-0.0851,DOWN,CL,0,0.99,0.3056,0.0116,-0.5307,-0.5307,99.4693,0,1,,,
2026-03-08T21:00:00.078188166+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773003300,0,82.33,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.099,,,82.45,82.31,-0.1687,DOWN,CL,0,0.99,0.3088,0.0568,0.2396,0.2396,100.2396,1,0,,,
2026-03-08T21:00:00.078273204+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773003300,0,67238.8,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.21,,,67254.27,67218.94,-0.0525,DOWN,CL,0,0.99,0.3056,0.1015,1.4324,1.4324,101.4324,1,0,,,
2026-03-08T21:00:00.085339661+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773003300,0,67238.8,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.19,,,67254.38,67218.94,-0.0527,DOWN,CL,0,0.99,0.3087,0.096,1.2762,34.8151,134.8151,29,5,,,
2026-03-08T21:00:00.085442056+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773003300,0,1.35,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.019,,,1.35,1.35,-0.085,DOWN,CL,0,0.99,0.3056,0.0116,-0.5307,33.0082,133.0082,28,6,,,
2026-03-08T21:00:00.085522898+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773003300,0,1958.75,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.019,,,1960.14,1958.38,-0.0898,DOWN,CL,0,0.99,0.3087,0.0121,-0.7072,32.8318,132.8318,28,6,,,
2026-03-08T21:00:00.085582818+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773003300,0,82.33,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.099,,,82.45,82.31,-0.1689,DOWN,CL,0,0.99,0.3088,0.0568,0.2396,33.7785,133.7785,29,5,,,
2026-03-08T21:00:12.716428388+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773003600,288,1958.68,0.52,0.51,0.01,306.2,134.2,51,48,0,0.49,0.48,0.01,134.2,306.2,48,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:00:12.888459664+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773003600,288,1958.68,0.52,0.51,0.01,254.5,169.3,51,48,0,0.49,0.48,0.01,169.3,254.5,48,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:00:26.346222292+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773003600,274,67244.13,0.53,0.51,0.02,136,115.7,51,46,0,0.49,0.47,0.02,115.7,136,46,51,0,0.531,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:00:26.545454132+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773003600,274,67244.13,0.53,0.51,0.02,37.6,84.4,51,46,0,0.49,0.47,0.02,84.4,37.6,46,51,0,0.531,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:01:45.175545780+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773003600,195,1.35,0.52,0.51,0.01,84.1,47,51,48,0,0.49,0.48,0.01,47,84.1,48,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:01:45.211265139+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773003600,195,1.35,0.52,0.51,0.01,84.1,47,51,48,0,0.49,0.48,0.01,47,84.1,48,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:04:31.111992884+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773003600,29,1957.86,,,,,,,,,,,,,10,,16,83,,,,,UP,0.16,0.16,REAL,1.5355,1958.38,1958,-0.0194,,,,,,,,,,,,,MAKER_FILL
2026-03-08T21:04:31.206367856+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773003600,29,1957.86,,,,,,,,,,,,,10,,16,83,,,,,UP,0.16,0.16,REAL,1.5355,1958.38,1958,-0.0194,,,,,,,,,,,,,MAKER_FILL
2026-03-08T21:04:32.142528589+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773003600,28,67190.01,,,,,,,,,,,,,22.7,,15,67,,,,,UP,0.24,0.27,REAL,2.2599,67219.03,67182.72,-0.054,,,,,,,,,,,,,MAKER_FILL
2026-03-08T21:04:32.236093440+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773003600,28,67190.01,,,,,,,,,,,,,1.4,,16,67,,,,,UP,0.25,0.25,REAL,2.354,67219.03,67182.72,-0.054,,,,,,,,,,,,,MAKER_FILL
2026-03-08T21:04:33.173528936+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773003600,27,1.35,,,,,,,,,,,,,119.3,,3,91,,,,,UP,0.029,0.03,REAL,0.2783,1.35,1.35,-0.0639,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T21:04:33.307774548+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773003600,27,1.35,,,,,,,,,,,,,119.3,,3,91,,,,,UP,0.029,0.03,REAL,0.2783,1.35,1.35,-0.0609,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T21:05:00.444941131+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773003600,0,1958.89,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.16,,,1958.38,1958.73,0.0177,UP,CL,0.9,0.01,0.3088,0.0855,0.832,1.2661,101.2661,3,2,,,
2026-03-08T21:05:00.445103516+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773003600,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,1.35,1.35,-0.0107,DOWN,CL,0,0.99,0.3088,0.0169,0.136,0.5701,100.5701,3,2,,,
2026-03-08T21:05:00.445195124+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773003600,0,67236,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.24,,,67219.03,67220.79,0.0026,UP,CL,0.68,0.05,0.3056,0.1161,1.4385,1.8726,101.8726,3,2,,,
2026-03-08T21:05:00.579636181+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773003600,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,1.35,1.35,-0.0107,DOWN,CL,0,0.99,0.3088,0.0169,0.136,33.9528,133.9528,31,7,,,
2026-03-08T21:05:00.579804976+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773003600,0,67236,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.25,,,67219.03,67220.79,0.0026,UP,CL,0.68,0.1,0.3056,0.1193,1.5371,35.3539,135.3539,31,7,,,
2026-03-08T21:05:00.579897155+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773003600,0,1958.89,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.16,,,1958.38,1958.73,0.0177,UP,CL,0.9,0.01,0.3088,0.0855,0.832,34.6488,134.6488,31,7,,,
2026-03-08T21:10:10.656595144+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773004200,290,1950.66,0.53,0.51,0.02,150,47.7,51,47,0,0.49,0.47,0.02,47.7,150,47,51,0,0.531,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:10:10.656801465+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773004200,290,81.97,0.53,0.52,0.01,10,85.9,52,47,0,0.48,0.47,0.01,85.9,10,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:10:10.739721151+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773004200,290,1950.66,0.53,0.51,0.02,150,47.7,51,47,0,0.49,0.47,0.02,47.7,150,47,51,0,0.531,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:10:10.739847822+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773004200,290,81.97,0.53,0.52,0.01,10,77.8,52,47,0,0.48,0.47,0.01,77.8,10,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:10:44.638707015+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773004200,256,66903.09,0.52,0.5,0.02,544.5,30,50,48,0,0.5,0.48,0.02,30,544.5,48,50,0,0.521,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:10:45.247803316+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773004200,255,66903.09,0.51,0.5,0.01,423.5,31,50,49,0,0.5,0.49,0.01,31,423.5,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:13:46.807613998+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773004200,74,1.35,0.48,0.47,0.01,17.2,8,22,52,0,0.53,0.52,0.01,8,17.2,52,22,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:13:47.110221337+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773004200,73,1.35,0.51,0.49,0.02,18,18,48,49,0,0.51,0.49,0.02,18,18,49,48,0,0.511,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:14:31.109857955+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773004200,29,66852.01,,,,,,,,,,,,,39.6,,5,89,,,,,UP,0.05,0.05,REAL,0.4892,66951.43,66844.05,-0.1604,,,,,,,,,,,,,MAKER_FILL
2026-03-08T21:14:31.109974471+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773004200,29,1.35,,,,,,,,,,,,,10,,9,23,,,,,DN,0.09,0.1,REAL,0.8806,1.35,1.35,0.0419,,,,,,,,,,,,,MAKER_FILL
2026-03-08T21:14:32.057156525+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773004200,28,1.35,,,,,,,,,,,,,14,,8,24,,,,,DN,0.09,0.09,REAL,0.8475,1.35,1.35,0.0423,,,,,,,,,,,,,MAKER_FILL
2026-03-08T21:14:33.093117534+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773004200,27,81.89,,,,,,,,,,,,,3.7,,6,91,,,,,UP,0.059,0.06,REAL,0.5556,82,81.9,-0.1269,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T21:14:33.093212567+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773004200,27,66852.01,,,,,,,,,,,,,524.1,,2,91,,,,,UP,0.019,0.02,REAL,0.1823,66951.43,66846.06,-0.1574,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T21:14:33.093255523+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773004200,27,1950.02,,,,,,,,,,,,,16,,25,74,,,,,UP,0.249,0.25,REAL,2.3446,1950.78,1950.09,-0.0354,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T21:14:33.173368315+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773004200,27,1950.02,,,,,,,,,,,,,16,,25,74,,,,,UP,0.25,0.25,REAL,2.354,1950.78,1950.06,-0.0371,,,,,,,,,,,,,MAKER_FILL
2026-03-08T21:14:33.173468585+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773004200,27,81.89,,,,,,,,,,,,,3.7,,6,91,,,,,UP,0.059,0.06,REAL,0.5556,82,81.9,-0.126,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T21:15:00.436801235+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773004200,0,66783.3,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.05,,,66951.43,66779.13,-0.2574,DOWN,CL,0,0.99,0.3087,0.029,0.1315,36.4533,136.4533,34,7,,,
2026-03-08T21:15:00.436967245+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773004200,0,1.35,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.09,,,1.35,1.35,-0.0819,DOWN,CL,0,0.99,0.3056,0.0501,0.3097,36.6315,136.6315,34,7,,,
2026-03-08T21:15:00.437058874+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773004200,0,1948.88,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.25,,,1950.78,1948.62,-0.1111,DOWN,CL,0,0.99,0.3056,0.1103,2.1214,38.4432,138.4432,34,7,,,
2026-03-08T21:15:00.437143090+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773004200,0,81.84,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.059,,,82,81.83,-0.2066,DOWN,CL,0,0.99,0.3087,0.0327,0.6091,36.931,136.931,34,7,,,
2026-03-08T21:15:00.465903355+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773004200,0,81.84,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.059,,,82,81.83,-0.2066,DOWN,CL,0,0.99,0.3087,0.0327,0.6091,3.4497,103.4497,6,2,,,
2026-03-08T21:15:00.466063627+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773004200,0,66783.3,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.019,,,66951.43,66779.13,-0.2574,DOWN,CL,0,0.99,0.3056,0.0112,-0.1544,2.6861,102.6861,5,3,,,
2026-03-08T21:15:00.466110917+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773004200,0,1948.88,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.249,,,1950.78,1948.62,-0.1111,DOWN,CL,0,0.99,0.3056,0.1101,2.1123,4.9528,104.9528,6,2,,,
2026-03-08T21:15:00.466156326+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773004200,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.09,,,1.35,1.35,-0.0819,DOWN,CL,0,0.99,0.3087,0.0532,-0.0102,2.8303,102.8303,5,3,,,
2026-03-08T21:15:10.926621485+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773004500,290,1948.18,0.51,0.5,0.01,58,25,50,49,0,0.5,0.49,0.01,25,58,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:15:10.926779343+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773004500,290,81.83,0.52,0.5,0.02,7,125,50,48,0,0.5,0.48,0.02,125,7,48,50,0,0.521,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:15:10.979631843+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773004500,290,1948.18,0.51,0.48,0.03,18.4,38,48,49,0,0.52,0.49,0.03,38,18.4,49,48,0,0.511,0.521,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-08T21:15:10.979777633+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773004500,290,81.83,0.52,0.5,0.02,7,125,50,48,0,0.5,0.48,0.02,125,7,48,50,0,0.521,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:15:13.055438678+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773004500,287,1.35,0.53,0.52,0.01,50,28,52,47,0,0.48,0.47,0.01,28,50,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T21:15:34.047090111+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773004500,266,1.35,0.52,0.51,0.01,42,36,51,45,0,0.49,0.48,0.01,36,42,45,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
